txn_id,customer_id,store_id,sku_category,txn_type,amount_paid,timestamp
TXN-104373,CUST-10479,STR-004,Lumber,purch,$109.15,2026-02-27 20:10:06
TXN-104374,CUST-10696,STR-003,Paint,PURCHASE,129.44,2026-02-18 05:10:06
TXN-104375,CUST-10828,STR-001,Garden,purch,104.31,2026-02-22 01:10:06
TXN-104376,CUST-10172,STR-001,Hardware,purch,$17.72,2026-02-03 22:10:06
TXN-104377,CUST-10516,STR-004,Paint,purch,16.54,2026-03-01 00:10:06
TXN-104378,CUST-10445,STR-004,Paint,PURCHASE,35.8,2026-02-09 16:10:06
TXN-104379,CUST-10015,STR-004,Hardware,RETURN,92.78,2026-02-27 19:10:06
TXN-104380,CUST-10604,STR-001,Paint,PURCHASE,39.31,2026-02-10 17:10:06
TXN-104381,CUST-10078,STR-002,Garden,ret,$135.37,2026-02-11 17:10:06
TXN-104382,CUST-10168,STR-003,Lumber,Purchase,$97.45,2026-03-04 22:10:06
TXN-104383,CUST-10433,STR-002,Garden,PURCHASE,74.31,2026-02-05 11:10:06
TXN-104384,CUST-10327,STR-002,Lumber,Purchase,$16.39,2026-02-23 15:10:06
TXN-104385,CUST-10651,STR-003,Paint,PURCHASE,$30.39,2026-02-15 09:10:06
TXN-104386,CUST-10815,STR-003,Paint,PURCHASE,$53.2,2026-02-23 21:10:06
TXN-104387,CUST-10262,STR-004,Garden,Purchase,148.5,2026-02-19 06:10:06
TXN-104388,CUST-10999,STR-001,Hardware,Purchase,134.16,2026-02-12 03:10:06
TXN-104389,CUST-10768,STR-004,Paint,PURCHASE,$66.92,2026-03-04 09:10:06
TXN-104390,CUST-10985,STR-002,Hardware,PURCHASE,$71.42,2026-02-22 03:10:06
TXN-104391,CUST-10704,STR-001,Lumber,PURCHASE,$114.14,2026-02-10 02:10:06
TXN-104392,CUST-10510,STR-003,Garden,Purchase,75.73,2026-03-01 03:10:06
TXN-104393,CUST-10005,STR-002,Lumber,purch,$101.15,2026-02-16 21:10:06
TXN-104394,CUST-10275,STR-004,Paint,purch,$28.46,2026-03-01 14:10:06
TXN-104395,CUST-10969,STR-001,Garden,PURCHASE,53.69,2026-02-23 14:10:06
TXN-104396,CUST-10216,STR-001,Paint,Purchase,36.77,2026-02-06 10:10:06
TXN-104397,CUST-10874,STR-003,Lumber,Purchase,15.59,2026-02-16 00:10:06
TXN-104398,CUST-10111,STR-003,Garden,purch,$119.16,2026-02-17 16:10:06
TXN-104399,CUST-10734,STR-001,Paint,PURCHASE,$53.14,2026-02-26 17:10:06
TXN-104400,CUST-10679,STR-001,Garden,ret,49.35,2026-03-05 01:10:06
TXN-104401,CUST-10459,STR-002,Hardware,Purchase,31.75,2026-02-20 19:10:06
TXN-104402,CUST-10327,STR-002,Hardware,purch,74.95,2026-02-05 18:10:06
TXN-104403,CUST-10480,STR-002,Paint,PURCHASE,88.2,2026-02-16 06:10:06
TXN-104404,CUST-10617,STR-004,Lumber,PURCHASE,132.57,2026-03-01 01:10:06
TXN-104405,CUST-10562,STR-002,Lumber,Purchase,129.62,2026-02-12 12:10:06
TXN-104406,CUST-10734,STR-001,Lumber,Purchase,95.0,2026-02-21 01:10:06
TXN-104407,CUST-10384,STR-003,Paint,PURCHASE,82.08,2026-02-03 10:10:06
TXN-104408,CUST-10629,STR-003,Lumber,Purchase,36.89,2026-03-03 18:10:06
TXN-104409,CUST-10442,STR-001,Garden,Return,11.48,2026-02-07 17:10:06
TXN-104410,CUST-10176,STR-001,Hardware,purch,100.41,2026-03-02 08:10:06
TXN-104411,CUST-10316,STR-004,Hardware,PURCHASE,$122.83,2026-02-10 03:10:06
TXN-104412,CUST-10030,STR-003,Hardware,Purchase,$104.62,2026-02-23 21:10:06
TXN-104413,CUST-10585,STR-002,Garden,purch,93.39,2026-02-22 18:10:06
TXN-104414,CUST-10339,STR-003,Paint,purch,$16.85,2026-02-08 09:10:06
TXN-104415,CUST-10456,STR-003,Lumber,Purchase,127.72,2026-02-15 03:10:06
TXN-104416,CUST-10190,STR-001,Garden,PURCHASE,125.9,2026-02-26 03:10:06
TXN-104417,CUST-10766,STR-004,Garden,Purchase,115.42,2026-02-26 12:10:06
TXN-104418,CUST-10241,STR-003,Hardware,Purchase,116.78,2026-02-13 02:10:06
TXN-104419,CUST-10921,STR-002,Garden,Purchase,$137.92,2026-02-23 07:10:06
TXN-104420,CUST-10279,STR-004,Garden,purch,$52.07,2026-02-08 06:10:06
TXN-104421,CUST-10047,STR-002,Paint,purch,$46.55,2026-02-21 08:10:06
TXN-104422,,STR-001,Paint,Purchase,57.62,2026-02-10 02:10:06
TXN-104423,CUST-10834,STR-002,Hardware,purch,110.38,2026-03-04 18:10:06
TXN-104424,CUST-10315,STR-003,Paint,RETURN,66.43,2026-02-10 07:10:06
TXN-104425,CUST-10475,STR-002,Lumber,Purchase,45.37,2026-02-22 17:10:06
TXN-104426,CUST-10372,STR-001,Lumber,purch,44.74,2026-02-08 19:10:06
TXN-104427,CUST-10655,STR-001,Paint,PURCHASE,84.08,2026-02-25 10:10:06
TXN-104428,CUST-10270,STR-002,Hardware,RETURN,86.82,2026-02-26 01:10:06
TXN-104429,CUST-10873,STR-004,Hardware,Purchase,$78.6,2026-02-26 00:10:06
TXN-104430,CUST-10384,STR-003,Lumber,purch,30.7,2026-02-05 11:10:06
TXN-104431,CUST-10148,STR-004,Lumber,purch,12.13,2026-02-15 23:10:06
TXN-104432,CUST-10410,STR-002,Lumber,Purchase,$105.28,2026-02-19 22:10:06
TXN-104433,CUST-10200,STR-003,Lumber,PURCHASE,36.2,2026-02-17 14:10:06
TXN-104434,CUST-10051,STR-001,Paint,purch,106.9,2026-02-09 21:10:06
TXN-104435,CUST-10476,STR-002,Lumber,purch,$102.73,2026-02-18 01:10:06
TXN-104436,CUST-10506,STR-002,Hardware,PURCHASE,62.45,2026-02-23 02:10:06
TXN-104437,CUST-10222,STR-001,Paint,purch,96.47,2026-02-06 16:10:06
TXN-104438,CUST-10477,STR-001,Garden,Purchase,40.31,2026-02-11 16:10:06
TXN-104439,CUST-10408,STR-003,Hardware,purch,42.72,2026-02-23 03:10:06
TXN-104440,CUST-10060,STR-001,Garden,purch,40.73,2026-02-11 19:10:06
TXN-104441,CUST-10888,STR-001,Paint,PURCHASE,$21.22,2026-03-01 10:10:06
TXN-104442,CUST-10004,STR-003,Garden,ret,$84.97,2026-02-20 10:10:06
TXN-104443,CUST-10283,STR-002,Garden,Purchase,54.7,2026-02-23 11:10:06
TXN-104444,CUST-10724,STR-001,Lumber,purch,123.63,2026-02-18 07:10:06
TXN-104445,CUST-10516,STR-002,Lumber,Purchase,43.91,2026-02-19 19:10:06
TXN-104446,CUST-10714,STR-004,Paint,PURCHASE,71.02,2026-02-22 00:10:06
TXN-104447,CUST-10031,STR-002,Hardware,Purchase,$62.98,2026-02-28 21:10:06
TXN-104448,CUST-10917,STR-001,Hardware,Purchase,34.72,2026-02-10 00:10:06
TXN-104449,CUST-10618,STR-003,Paint,purch,145.25,2026-02-20 10:10:06
TXN-104450,CUST-10090,STR-003,Paint,Purchase,16.47,2026-02-10 16:10:06
TXN-104451,CUST-10512,STR-001,Paint,PURCHASE,69.16,2026-02-07 10:10:06
TXN-104452,CUST-10664,STR-004,Garden,PURCHASE,50.98,2026-02-08 19:10:06
TXN-104453,CUST-10477,STR-002,Paint,purch,93.71,2026-02-21 17:10:06
TXN-104454,CUST-10518,STR-003,Paint,Purchase,104.76,2026-02-08 20:10:06
TXN-104455,CUST-10845,STR-002,Paint,Purchase,139.24,2026-02-15 05:10:06
TXN-104456,CUST-10435,STR-002,Hardware,ret,146.45,2026-02-10 23:10:06
TXN-104457,CUST-10446,STR-003,Lumber,purch,$147.71,2026-02-28 01:10:06
TXN-104458,CUST-10381,STR-002,Hardware,PURCHASE,63.88,2026-02-24 19:10:06
TXN-104459,CUST-10489,STR-002,Garden,Purchase,$38.15,2026-03-01 05:10:06
TXN-104460,CUST-10623,STR-003,Garden,purch,130.39,2026-02-10 06:10:06
TXN-104461,CUST-10432,STR-002,Garden,Purchase,77.34,2026-02-25 23:10:06
TXN-104462,CUST-10978,STR-002,Garden,Purchase,$32.3,2026-02-11 17:10:06
TXN-104463,CUST-10138,STR-002,Garden,purch,56.05,2026-03-03 05:10:06
TXN-104464,CUST-10531,STR-003,Hardware,PURCHASE,$46.8,2026-03-03 22:10:06
TXN-104465,CUST-10380,STR-002,Paint,purch,$14.77,2026-02-26 06:10:06
TXN-104466,CUST-10182,STR-003,Hardware,PURCHASE,$51.58,2026-02-11 11:10:06
TXN-104467,CUST-10135,STR-004,Garden,purch,88.41,2026-02-03 10:10:06
TXN-104468,CUST-10834,STR-001,Garden,purch,29.25,2026-02-03 09:10:06
TXN-104469,CUST-10484,STR-003,Garden,Purchase,64.74,2026-02-12 21:10:06
TXN-104470,CUST-10082,STR-004,Garden,Purchase,138.23,2026-02-26 05:10:06
TXN-104471,CUST-10170,STR-004,Hardware,PURCHASE,27.53,2026-02-26 04:10:06
TXN-104472,CUST-10931,STR-004,Garden,purch,$15.36,2026-02-14 12:10:06
TXN-104473,CUST-10253,STR-004,Garden,ret,25.13,2026-03-04 06:10:06
TXN-104474,CUST-10519,STR-004,Lumber,Purchase,$34.41,2026-02-11 23:10:06
TXN-104475,CUST-10487,STR-003,Hardware,purch,24.95,2026-02-19 08:10:06
TXN-104476,CUST-10376,STR-001,Garden,ret,100.45,2026-02-11 15:10:06
TXN-104477,CUST-10322,STR-003,Paint,PURCHASE,24.19,2026-02-25 14:10:06
TXN-104478,CUST-10220,STR-001,Paint,purch,74.33,2026-02-09 11:10:06
TXN-104479,CUST-10832,STR-004,Garden,Return,$12.55,2026-02-04 19:10:06
TXN-104480,CUST-10191,STR-003,Lumber,Purchase,103.12,2026-02-07 00:10:06
TXN-104481,CUST-10410,STR-003,Lumber,purch,$119.21,2026-02-28 05:10:06
TXN-104482,CUST-10518,STR-003,Paint,Purchase,12.6,2026-02-22 00:10:06
TXN-104483,CUST-10065,STR-001,Garden,PURCHASE,63.74,2026-03-02 13:10:06
TXN-104484,CUST-10636,STR-001,Hardware,Purchase,$97.53,2026-02-12 20:10:06
TXN-104485,CUST-10528,STR-001,Lumber,purch,101.97,2026-02-08 09:10:06
TXN-104486,CUST-10100,STR-001,Lumber,purch,130.17,2026-02-22 04:10:06
TXN-104487,CUST-10325,STR-004,Hardware,PURCHASE,14.04,2026-02-10 02:10:06
TXN-104488,CUST-10783,STR-003,Hardware,purch,120.47,2026-02-26 13:10:06
TXN-104489,CUST-10447,STR-003,Hardware,purch,48.29,2026-02-10 15:10:06
TXN-104490,CUST-10577,STR-001,Garden,PURCHASE,132.91,2026-02-04 07:10:06
TXN-104491,CUST-10696,STR-002,Paint,Purchase,121.63,2026-03-02 04:10:06
TXN-104492,,STR-004,Lumber,Purchase,35.89,2026-02-26 12:10:06
TXN-104493,CUST-10490,STR-002,Garden,Purchase,118.7,2026-02-21 05:10:06
TXN-104494,CUST-10846,STR-002,Hardware,PURCHASE,100.91,2026-02-12 18:10:06
TXN-104495,CUST-10307,STR-002,Paint,purch,128.44,2026-02-05 10:10:06
TXN-104496,CUST-10415,STR-003,Garden,purch,135.97,2026-02-25 08:10:06
TXN-104497,CUST-10329,STR-003,Lumber,PURCHASE,$115.86,2026-03-01 20:10:06
TXN-104498,CUST-10176,STR-003,Hardware,PURCHASE,27.55,2026-02-04 17:10:06
TXN-104499,CUST-10662,STR-004,Garden,purch,28.77,2026-03-01 09:10:06
TXN-104500,CUST-10906,STR-004,Paint,PURCHASE,$41.55,2026-02-21 15:10:06
TXN-104501,CUST-10234,STR-002,Lumber,Purchase,57.17,2026-03-02 15:10:06
TXN-104502,CUST-10023,STR-003,Paint,Purchase,70.73,2026-02-28 05:10:06
TXN-104503,,STR-004,Paint,Purchase,28.67,2026-02-25 00:10:06
TXN-104504,CUST-10505,STR-004,Paint,PURCHASE,20.55,2026-02-13 00:10:06
TXN-104505,CUST-10642,STR-002,Paint,PURCHASE,$130.95,2026-02-18 02:10:06
TXN-104506,CUST-10488,STR-001,Garden,Purchase,25.53,2026-02-28 12:10:06
TXN-104507,CUST-10977,STR-002,Garden,Purchase,20.02,2026-02-09 21:10:06
TXN-104508,CUST-10690,STR-002,Hardware,PURCHASE,83.72,2026-02-26 21:10:06
TXN-104509,CUST-10261,STR-004,Garden,PURCHASE,83.92,2026-02-04 04:10:06
TXN-104510,CUST-10897,STR-004,Paint,PURCHASE,$58.85,2026-02-24 18:10:06
TXN-104511,CUST-10785,STR-004,Lumber,Purchase,139.18,2026-02-03 17:10:06
TXN-104512,CUST-10534,STR-004,Garden,PURCHASE,$81.24,2026-02-19 12:10:06
TXN-104513,CUST-10755,STR-002,Hardware,PURCHASE,149.67,2026-02-21 07:10:06
TXN-104514,CUST-10085,STR-003,Paint,Purchase,45.76,2026-02-03 16:10:06
TXN-104515,CUST-10871,STR-003,Lumber,PURCHASE,99.82,2026-02-14 00:10:06
TXN-104516,CUST-10968,STR-001,Garden,purch,39.15,2026-02-17 19:10:06
TXN-104517,CUST-10454,STR-003,Lumber,purch,$147.28,2026-03-04 07:10:06
TXN-104518,CUST-10345,STR-003,Lumber,PURCHASE,78.35,2026-02-09 15:10:06
TXN-104519,CUST-10060,STR-001,Paint,purch,147.5,2026-02-14 13:10:06
TXN-104520,CUST-10328,STR-003,Garden,Purchase,26.76,2026-03-02 22:10:06
TXN-104521,CUST-10787,STR-001,Garden,purch,31.11,2026-02-25 01:10:06
TXN-104522,CUST-10861,STR-001,Paint,PURCHASE,52.7,2026-02-18 09:10:06
TXN-104523,CUST-10524,STR-003,Paint,purch,$51.28,2026-02-14 03:10:06
TXN-104524,CUST-10882,STR-004,Hardware,PURCHASE,23.56,2026-02-03 21:10:06
TXN-104525,CUST-10971,STR-001,Hardware,purch,$86.16,2026-02-28 18:10:06
TXN-104526,CUST-10577,STR-003,Garden,PURCHASE,24.75,2026-02-26 17:10:06
TXN-104527,CUST-10457,STR-001,Garden,Purchase,114.48,2026-03-02 04:10:06
TXN-104528,CUST-10874,STR-001,Hardware,PURCHASE,88.23,2026-02-08 20:10:06
TXN-104529,CUST-10153,STR-003,Garden,purch,14.57,2026-02-22 12:10:06
TXN-104530,CUST-10826,STR-004,Paint,PURCHASE,$47.02,2026-02-04 23:10:06
TXN-104531,CUST-10938,STR-004,Paint,PURCHASE,$65.8,2026-02-08 23:10:06
TXN-104532,CUST-10773,STR-003,Hardware,Purchase,$101.47,2026-03-02 18:10:06
TXN-104533,CUST-10876,STR-001,Paint,purch,$143.38,2026-02-22 12:10:06
TXN-104534,CUST-10704,STR-003,Garden,Purchase,72.12,2026-02-23 01:10:06
TXN-104535,CUST-10684,STR-004,Paint,purch,$56.06,2026-02-18 21:10:06
TXN-104536,CUST-10350,STR-004,Garden,PURCHASE,$65.87,2026-02-06 18:10:06
TXN-104537,CUST-10753,STR-003,Hardware,Purchase,$73.71,2026-02-17 12:10:06
TXN-104538,CUST-10781,STR-004,Garden,PURCHASE,26.56,2026-02-07 07:10:06
TXN-104539,CUST-10435,STR-003,Lumber,PURCHASE,$13.55,2026-02-17 01:10:06
TXN-104540,CUST-10199,STR-001,Hardware,PURCHASE,98.32,2026-02-17 09:10:06
TXN-104541,CUST-10811,STR-002,Paint,Purchase,$20.99,2026-02-28 20:10:06
TXN-104542,CUST-10394,STR-001,Paint,Purchase,143.39,2026-02-16 00:10:06
TXN-104543,CUST-10318,STR-002,Lumber,Purchase,$121.06,2026-02-09 09:10:06
TXN-104544,CUST-10809,STR-002,Garden,PURCHASE,117.02,2026-02-23 16:10:06
TXN-104545,CUST-10694,STR-004,Garden,purch,133.78,2026-03-02 22:10:06
TXN-104546,CUST-10223,STR-003,Lumber,PURCHASE,22.32,2026-02-09 01:10:06
TXN-104547,,STR-002,Hardware,purch,48.57,2026-02-25 16:10:06
TXN-104548,CUST-10497,STR-002,Garden,Purchase,40.72,2026-03-01 02:10:06
TXN-104549,CUST-10606,STR-003,Paint,purch,68.95,2026-02-28 19:10:06
TXN-104550,CUST-10202,STR-002,Garden,purch,75.31,2026-02-06 10:10:06
TXN-104551,CUST-10515,STR-004,Paint,Purchase,$123.16,2026-02-15 19:10:06
TXN-104552,CUST-10900,STR-004,Garden,Purchase,$117.43,2026-02-07 07:10:06
TXN-104553,CUST-10892,STR-003,Lumber,purch,75.08,2026-02-28 11:10:06
TXN-104554,CUST-10035,STR-001,Garden,Purchase,83.14,2026-03-03 22:10:06
TXN-104555,CUST-10903,STR-003,Lumber,Purchase,66.19,2026-02-04 00:10:06
TXN-104556,CUST-10009,STR-003,Paint,purch,115.69,2026-03-04 16:10:06
TXN-104557,CUST-10411,STR-001,Lumber,Purchase,33.38,2026-02-16 11:10:06
TXN-104558,CUST-10684,STR-002,Lumber,PURCHASE,$60.15,2026-02-19 16:10:06
TXN-104559,CUST-10846,STR-003,Paint,Purchase,$117.57,2026-02-25 22:10:06
TXN-104560,CUST-10169,STR-002,Hardware,purch,64.61,2026-02-03 20:10:06
TXN-104561,CUST-10596,STR-004,Garden,Purchase,$96.29,2026-03-02 14:10:06
TXN-104562,CUST-10309,STR-002,Garden,purch,$108.27,2026-02-27 14:10:06
TXN-104563,CUST-10346,STR-001,Garden,PURCHASE,$46.69,2026-03-03 09:10:06
TXN-104564,CUST-10405,STR-002,Paint,purch,137.5,2026-03-03 20:10:06
TXN-104565,CUST-10689,STR-003,Paint,purch,135.88,2026-02-28 17:10:06
TXN-104566,CUST-10526,STR-003,Garden,PURCHASE,124.85,2026-02-20 03:10:06
TXN-104567,CUST-10462,STR-004,Lumber,PURCHASE,136.15,2026-02-25 03:10:06
TXN-104568,CUST-10088,STR-003,Lumber,Purchase,12.93,2026-02-20 13:10:06
TXN-104569,CUST-10952,STR-001,Lumber,Purchase,72.69,2026-02-23 03:10:06
TXN-104570,CUST-10306,STR-001,Paint,PURCHASE,26.62,2026-02-23 00:10:06
TXN-104571,CUST-10564,STR-001,Garden,purch,113.53,2026-02-05 18:10:06
TXN-104572,CUST-10580,STR-001,Hardware,PURCHASE,43.55,2026-02-28 08:10:06
TXN-104573,CUST-10975,STR-003,Lumber,PURCHASE,91.87,2026-03-02 07:10:06
TXN-104574,CUST-10155,STR-001,Garden,purch,$132.57,2026-02-20 15:10:06
TXN-104575,CUST-10894,STR-003,Hardware,purch,36.06,2026-02-11 11:10:06
TXN-104576,CUST-10126,STR-001,Garden,purch,139.59,2026-02-23 21:10:06
TXN-104577,CUST-10449,STR-003,Lumber,Purchase,$82.72,2026-03-03 10:10:06
TXN-104578,CUST-10152,STR-003,Hardware,PURCHASE,$65.09,2026-03-03 19:10:06
TXN-104579,CUST-10287,STR-004,Garden,PURCHASE,139.53,2026-02-22 23:10:06
TXN-104580,CUST-10211,STR-004,Garden,purch,129.41,2026-02-23 12:10:06
TXN-104581,CUST-10302,STR-004,Paint,purch,47.0,2026-03-02 21:10:06
TXN-104582,CUST-10512,STR-001,Lumber,Purchase,65.57,2026-02-22 10:10:06
TXN-104583,CUST-10602,STR-002,Hardware,purch,$85.67,2026-02-11 15:10:06
TXN-104584,CUST-10798,STR-002,Paint,PURCHASE,85.33,2026-03-04 16:10:06
TXN-104585,CUST-10082,STR-002,Hardware,Purchase,$135.9,2026-02-03 22:10:06
TXN-104586,CUST-10987,STR-001,Paint,Purchase,$75.5,2026-02-22 19:10:06
TXN-104587,CUST-10257,STR-003,Lumber,PURCHASE,36.69,2026-03-02 00:10:06
TXN-104588,CUST-10904,STR-002,Paint,purch,16.65,2026-02-15 22:10:06
TXN-104589,CUST-10345,STR-002,Lumber,ret,74.17,2026-03-02 19:10:06
TXN-104590,CUST-10249,STR-004,Hardware,PURCHASE,136.53,2026-02-17 00:10:06
TXN-104591,CUST-10903,STR-004,Lumber,purch,64.46,2026-02-23 06:10:06
TXN-104592,CUST-10104,STR-004,Garden,purch,119.48,2026-02-11 00:10:06
TXN-104593,CUST-10547,STR-001,Paint,purch,134.1,2026-02-06 01:10:06
TXN-104594,CUST-10703,STR-002,Lumber,purch,53.13,2026-02-08 06:10:06
TXN-104595,CUST-10566,STR-001,Garden,PURCHASE,111.86,2026-02-13 05:10:06
TXN-104596,,STR-002,Lumber,Purchase,$115.24,2026-03-03 20:10:06
TXN-104597,CUST-10308,STR-004,Lumber,purch,$25.01,2026-02-07 04:10:06
TXN-104598,CUST-10189,STR-004,Lumber,Purchase,117.87,2026-02-11 07:10:06
TXN-104599,CUST-10626,STR-001,Garden,purch,90.53,2026-02-07 03:10:06
TXN-104600,CUST-10172,STR-002,Hardware,Purchase,117.62,2026-03-03 05:10:06
TXN-104601,CUST-10799,STR-002,Hardware,Purchase,89.84,2026-02-13 01:10:06
TXN-104602,CUST-10867,STR-003,Paint,Purchase,75.76,2026-02-26 18:10:06
TXN-104603,CUST-10266,STR-001,Garden,PURCHASE,97.07,2026-03-01 02:10:06
TXN-104604,CUST-10193,STR-001,Garden,Purchase,99.55,2026-02-05 19:10:06
TXN-104605,CUST-10182,STR-003,Lumber,Purchase,145.03,2026-03-01 15:10:06
TXN-104606,CUST-10511,STR-003,Garden,Purchase,46.36,2026-02-19 00:10:06
TXN-104607,CUST-10090,STR-004,Garden,PURCHASE,101.49,2026-03-03 23:10:06
TXN-104608,CUST-10250,STR-001,Hardware,purch,107.7,2026-03-01 04:10:06
TXN-104609,CUST-10543,STR-003,Lumber,Return,$64.88,2026-02-28 00:10:06
TXN-104610,CUST-10068,STR-001,Garden,purch,62.1,2026-02-15 04:10:06
TXN-104611,CUST-10800,STR-001,Paint,Purchase,57.18,2026-03-04 04:10:06
TXN-104612,CUST-10850,STR-002,Hardware,PURCHASE,149.04,2026-03-03 08:10:06
TXN-104613,CUST-10150,STR-004,Lumber,purch,140.9,2026-02-14 08:10:06
TXN-104614,CUST-10881,STR-004,Lumber,purch,140.37,2026-02-11 05:10:06
TXN-104615,CUST-10439,STR-004,Lumber,Purchase,47.71,2026-02-14 11:10:06
TXN-104616,CUST-10445,STR-004,Garden,PURCHASE,24.68,2026-02-15 13:10:06
TXN-104617,CUST-10563,STR-001,Lumber,Purchase,91.42,2026-03-03 10:10:06
TXN-104618,CUST-10111,STR-004,Garden,Purchase,61.92,2026-03-02 20:10:06
TXN-104619,CUST-10644,STR-003,Hardware,PURCHASE,$48.82,2026-02-08 17:10:06
TXN-104620,CUST-10587,STR-001,Lumber,purch,14.81,2026-02-06 11:10:06
TXN-104621,CUST-10267,STR-001,Hardware,PURCHASE,39.5,2026-02-13 03:10:06
TXN-104622,CUST-10077,STR-003,Lumber,Purchase,131.4,2026-02-03 06:10:06
TXN-104623,CUST-10481,STR-004,Garden,purch,101.39,2026-03-01 01:10:06
TXN-104624,CUST-10500,STR-003,Paint,PURCHASE,127.66,2026-02-16 04:10:06
TXN-104625,CUST-10708,STR-001,Paint,purch,$73.0,2026-02-25 21:10:06
TXN-104626,,STR-004,Lumber,RETURN,114.39,2026-02-07 16:10:06
TXN-104627,CUST-10339,STR-003,Garden,PURCHASE,24.46,2026-02-03 12:10:06
TXN-104628,CUST-10201,STR-003,Garden,purch,105.99,2026-02-06 15:10:06
TXN-104629,CUST-10047,STR-002,Garden,purch,115.01,2026-02-04 05:10:06
TXN-104630,CUST-10449,STR-003,Garden,PURCHASE,38.65,2026-02-17 09:10:06
TXN-104631,CUST-10953,STR-003,Hardware,Purchase,28.1,2026-03-01 20:10:06
TXN-104632,CUST-10608,STR-004,Lumber,PURCHASE,49.72,2026-02-07 15:10:06
TXN-104633,CUST-10421,STR-001,Lumber,Purchase,122.02,2026-02-23 10:10:06
TXN-104634,CUST-10528,STR-002,Lumber,purch,$98.49,2026-02-18 07:10:06
TXN-104635,CUST-10415,STR-004,Lumber,PURCHASE,73.43,2026-02-27 23:10:06
TXN-104636,CUST-10078,STR-004,Garden,Purchase,50.47,2026-03-01 15:10:06
TXN-104637,CUST-10802,STR-001,Hardware,purch,111.87,2026-03-03 23:10:06
TXN-104638,CUST-10168,STR-001,Garden,purch,30.17,2026-03-03 00:10:06
TXN-104639,CUST-10408,STR-003,Garden,PURCHASE,62.21,2026-02-18 06:10:06
TXN-104640,CUST-10937,STR-004,Paint,Purchase,$11.59,2026-02-17 22:10:06
TXN-104641,CUST-10521,STR-003,Paint,purch,80.8,2026-02-11 09:10:06
TXN-104642,CUST-10241,STR-003,Hardware,purch,141.11,2026-02-18 07:10:06
TXN-104643,CUST-10948,STR-003,Lumber,PURCHASE,121.28,2026-02-10 12:10:06
TXN-104644,CUST-10689,STR-004,Paint,ret,51.76,2026-03-05 03:10:06
TXN-104645,CUST-10328,STR-003,Garden,Purchase,71.18,2026-02-23 09:10:06
TXN-104646,CUST-10965,STR-003,Lumber,PURCHASE,138.56,2026-03-01 16:10:06
TXN-104647,CUST-10141,STR-001,Hardware,Purchase,95.13,2026-03-01 13:10:06
TXN-104648,CUST-10981,STR-002,Paint,purch,35.32,2026-02-15 04:10:06
TXN-104649,CUST-10129,STR-003,Paint,Purchase,$118.08,2026-02-28 00:10:06
TXN-104650,CUST-10616,STR-001,Paint,Purchase,98.6,2026-02-07 06:10:06
TXN-104651,CUST-10651,STR-004,Hardware,Purchase,26.57,2026-02-28 08:10:06
TXN-104652,CUST-10404,STR-003,Lumber,Purchase,73.91,2026-02-12 09:10:06
TXN-104653,CUST-10768,STR-002,Lumber,PURCHASE,$78.91,2026-02-17 00:10:06
TXN-104654,CUST-10723,STR-002,Paint,Purchase,87.51,2026-03-02 01:10:06
TXN-104655,CUST-10327,STR-001,Garden,PURCHASE,$19.22,2026-02-07 10:10:06
TXN-104656,CUST-10113,STR-003,Hardware,purch,79.54,2026-02-25 09:10:06
TXN-104657,CUST-10352,STR-001,Garden,purch,$101.53,2026-02-06 09:10:06
TXN-104658,CUST-10118,STR-001,Paint,PURCHASE,15.33,2026-02-22 02:10:06
TXN-104659,CUST-10312,STR-004,Garden,PURCHASE,114.85,2026-02-16 06:10:06
TXN-104660,CUST-10771,STR-003,Paint,PURCHASE,109.8,2026-02-28 20:10:06
TXN-104661,CUST-10837,STR-003,Lumber,purch,54.62,2026-03-03 17:10:06
TXN-104662,CUST-10151,STR-004,Paint,RETURN,$44.15,2026-02-07 21:10:06
TXN-104663,CUST-10072,STR-003,Lumber,purch,35.77,2026-02-11 01:10:06
TXN-104664,CUST-10105,STR-004,Hardware,PURCHASE,74.36,2026-02-14 05:10:06
TXN-104665,CUST-10100,STR-001,Lumber,PURCHASE,42.35,2026-03-02 12:10:06
TXN-104666,CUST-10597,STR-003,Lumber,Purchase,33.32,2026-02-08 06:10:06
TXN-104667,CUST-10295,STR-004,Paint,PURCHASE,54.77,2026-03-05 00:10:06
TXN-104668,CUST-10974,STR-002,Lumber,PURCHASE,$33.22,2026-03-04 14:10:06
TXN-104669,CUST-10517,STR-003,Lumber,purch,50.42,2026-02-22 12:10:06
TXN-104670,CUST-10624,STR-004,Lumber,PURCHASE,35.99,2026-02-19 05:10:06
TXN-104671,CUST-10476,STR-003,Lumber,PURCHASE,125.32,2026-02-24 02:10:06
TXN-104672,CUST-10858,STR-003,Hardware,purch,12.07,2026-02-26 18:10:06
TXN-104673,CUST-10563,STR-002,Hardware,PURCHASE,142.79,2026-02-08 18:10:06
TXN-104674,CUST-10323,STR-001,Garden,purch,$20.21,2026-02-08 05:10:06
TXN-104675,CUST-10228,STR-003,Paint,PURCHASE,145.56,2026-02-18 03:10:06
TXN-104676,CUST-10429,STR-002,Lumber,PURCHASE,54.57,2026-02-09 21:10:06
TXN-104677,CUST-10812,STR-001,Garden,PURCHASE,146.43,2026-02-15 03:10:06
TXN-104678,CUST-10220,STR-003,Lumber,Purchase,132.8,2026-02-07 08:10:06
